condition_id,task_id,method_id,seed,ap,pk,rk,fpb,rule_ap,rule_pk,n_test,n_test_pos,k,error,timestamp
c_unsup_seed42,T2,M4_lof,42,0.9761904761904762,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:02.103582+00:00
c_unsup_seed42,T2,M5_ocsvm,42,0.9761904761904762,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:02.110515+00:00
c_unsup_seed42,T2,M6_linearae,42,0.7345238095238095,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:02.115765+00:00
c_unsup_seed42,T2,M7_zscore,42,0.9444444444444444,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:02.121130+00:00
c_unsup_seed42,T2,M8_graphif,42,0.9107142857142857,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:02.125930+00:00
c_unsup_seed42,T3,M1_rule,42,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.239438+00:00
c_unsup_seed42,T3,M2_hybrid,42,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.251756+00:00
c_unsup_seed42,T3,M3_iforest,42,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.265010+00:00
c_unsup_seed42,T3,M4_lof,42,0.19345238095238093,0.13333333333333333,0.6666666666666666,0.8666666666666667,1.0,0.2,35,3,15,,2026-05-28T19:08:02.381850+00:00
c_unsup_seed42,T3,M5_ocsvm,42,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.393653+00:00
c_unsup_seed42,T3,M6_linearae,42,0.4738562091503268,0.13333333333333333,0.6666666666666666,0.8666666666666667,1.0,0.2,35,3,15,,2026-05-28T19:08:02.404161+00:00
c_unsup_seed42,T3,M7_zscore,42,0.2619047619047619,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.414469+00:00
c_unsup_seed42,T3,M8_graphif,42,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:02.424749+00:00
c_unsup_seed42,T4,M1_rule,42,0.9436726734803658,0.65,1.0,0.35,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.543730+00:00
c_unsup_seed42,T4,M2_hybrid,42,0.7916173570019724,0.45,0.6923076923076923,0.55,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.567531+00:00
c_unsup_seed42,T4,M3_iforest,42,0.6180653018381213,0.5,0.7692307692307693,0.5,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.592125+00:00
c_unsup_seed42,T4,M4_lof,42,0.9945054945054945,0.65,1.0,0.35,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.719736+00:00
c_unsup_seed42,T4,M5_ocsvm,42,1.0,0.65,1.0,0.35,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.743172+00:00
c_unsup_seed42,T4,M6_linearae,42,1.0,0.65,1.0,0.35,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.765383+00:00
c_unsup_seed42,T4,M7_zscore,42,0.8255277785642159,0.55,0.8461538461538461,0.44999999999999996,0.9436726734803658,0.65,45,13,20,,2026-05-28T19:08:02.787938+00:00
c_unsup_seed42,T5,M1_rule,42,0.637830130625783,0.56,0.8235294117647058,0.43999999999999995,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.809212+00:00
c_unsup_seed42,T5,M2_hybrid,42,0.5575140664015344,0.52,0.7647058823529411,0.48,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.821102+00:00
c_unsup_seed42,T5,M3_iforest,42,0.7131721961426498,0.64,0.9411764705882353,0.36,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.833600+00:00
c_unsup_seed42,T5,M4_lof,42,0.823751375035888,0.64,0.9411764705882353,0.36,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.950673+00:00
c_unsup_seed42,T5,M5_ocsvm,42,0.8486117903784758,0.64,0.9411764705882353,0.36,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.963109+00:00
c_unsup_seed42,T5,M6_linearae,42,0.6225668571054863,0.4,0.5882352941176471,0.6,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.974656+00:00
c_unsup_seed42,T5,M7_zscore,42,0.44722207604450304,0.36,0.5294117647058824,0.64,0.637830130625783,0.56,46,17,25,,2026-05-28T19:08:02.985373+00:00
c_unsup_seed42,T6,M1_rule,42,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:02.996296+00:00
c_unsup_seed42,T6,M2_hybrid,42,0.8166666666666667,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.061875+00:00
c_unsup_seed42,T6,M3_iforest,42,0.8541666666666666,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.130004+00:00
c_unsup_seed42,T6,M4_lof,42,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.299997+00:00
c_unsup_seed42,T6,M5_ocsvm,42,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.365041+00:00
c_unsup_seed42,T6,M6_linearae,42,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.430243+00:00
c_unsup_seed42,T6,M7_zscore,42,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.496705+00:00
c_unsup_seed42,T6,M8_graphif,42,0.8541666666666666,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:03.561094+00:00
c_unsup_seed42,T7,M1_rule,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.735457+00:00
c_unsup_seed42,T7,M2_hybrid,42,0.26666666666666666,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.744703+00:00
c_unsup_seed42,T7,M3_iforest,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.755417+00:00
c_unsup_seed42,T7,M4_lof,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.867742+00:00
c_unsup_seed42,T7,M5_ocsvm,42,0.8333333333333333,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.877831+00:00
c_unsup_seed42,T7,M6_linearae,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.886050+00:00
c_unsup_seed42,T7,M7_zscore,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.895229+00:00
c_unsup_seed42,T7,M8_graphif,42,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:03.902964+00:00
c_unsup_seed137,T1,M1_rule,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.018746+00:00
c_unsup_seed137,T1,M2_hybrid,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.104749+00:00
c_unsup_seed137,T1,M3_iforest,137,0.95,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.165266+00:00
c_unsup_seed137,T1,M4_lof,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.329356+00:00
c_unsup_seed137,T1,M5_ocsvm,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.388422+00:00
c_unsup_seed137,T1,M6_linearae,137,0.8875,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.448113+00:00
c_unsup_seed137,T1,M7_zscore,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.507668+00:00
c_unsup_seed137,T1,M8_graphif,137,0.95,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:04.565277+00:00
c_unsup_seed137,T2,M1_rule,137,0.8734126984126984,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.734835+00:00
c_unsup_seed137,T2,M2_hybrid,137,0.7345238095238095,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.740465+00:00
c_unsup_seed137,T2,M3_iforest,137,0.744047619047619,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.746775+00:00
c_unsup_seed137,T2,M4_lof,137,1.0,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.851766+00:00
c_unsup_seed137,T2,M5_ocsvm,137,0.9761904761904762,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.859311+00:00
c_unsup_seed137,T2,M6_linearae,137,0.9761904761904762,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.865162+00:00
c_unsup_seed137,T2,M7_zscore,137,0.9761904761904762,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.870559+00:00
c_unsup_seed137,T2,M8_graphif,137,0.744047619047619,0.6666666666666666,1.0,0.33333333333333337,0.8734126984126984,0.6666666666666666,9,6,20,,2026-05-28T19:08:04.875543+00:00
c_unsup_seed137,T3,M1_rule,137,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:04.989156+00:00
c_unsup_seed137,T3,M2_hybrid,137,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.001384+00:00
c_unsup_seed137,T3,M3_iforest,137,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.014166+00:00
c_unsup_seed137,T3,M4_lof,137,0.24206349206349204,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.131637+00:00
c_unsup_seed137,T3,M5_ocsvm,137,0.6388888888888888,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.143760+00:00
c_unsup_seed137,T3,M6_linearae,137,0.2833333333333333,0.13333333333333333,0.6666666666666666,0.8666666666666667,1.0,0.2,35,3,15,,2026-05-28T19:08:05.155055+00:00
c_unsup_seed137,T3,M7_zscore,137,0.3472222222222222,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.165603+00:00
c_unsup_seed137,T3,M8_graphif,137,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:05.176173+00:00
c_unsup_seed137,T4,M1_rule,137,0.9627308588847051,0.65,1.0,0.35,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.294513+00:00
c_unsup_seed137,T4,M2_hybrid,137,0.7652983489940012,0.5,0.7692307692307693,0.5,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.317382+00:00
c_unsup_seed137,T4,M3_iforest,137,0.7597686059445895,0.45,0.6923076923076923,0.55,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.341022+00:00
c_unsup_seed137,T4,M4_lof,137,0.9674927636466099,0.65,1.0,0.35,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.468812+00:00
c_unsup_seed137,T4,M5_ocsvm,137,0.9751850713389175,0.65,1.0,0.35,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.492396+00:00
c_unsup_seed137,T4,M6_linearae,137,0.9520841149800425,0.65,1.0,0.35,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.514540+00:00
c_unsup_seed137,T4,M7_zscore,137,0.8184731758055188,0.55,0.8461538461538461,0.44999999999999996,0.9627308588847051,0.65,46,13,20,,2026-05-28T19:08:05.537279+00:00
c_unsup_seed137,T5,M1_rule,137,0.7895259539222388,0.64,0.9411764705882353,0.36,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.559360+00:00
c_unsup_seed137,T5,M2_hybrid,137,0.6985282478908412,0.56,0.8235294117647058,0.43999999999999995,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.571480+00:00
c_unsup_seed137,T5,M3_iforest,137,0.7858716318081643,0.68,1.0,0.31999999999999995,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.584122+00:00
c_unsup_seed137,T5,M4_lof,137,0.8162054863818224,0.68,1.0,0.31999999999999995,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.700981+00:00
c_unsup_seed137,T5,M5_ocsvm,137,0.8559183286165384,0.6,0.8823529411764706,0.4,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.713456+00:00
c_unsup_seed137,T5,M6_linearae,137,0.7346992286420764,0.44,0.6470588235294118,0.56,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.724871+00:00
c_unsup_seed137,T5,M7_zscore,137,0.5787912327538522,0.4,0.5882352941176471,0.6,0.7895259539222388,0.64,49,17,25,,2026-05-28T19:08:05.735512+00:00
c_unsup_seed137,T6,M1_rule,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:05.746302+00:00
c_unsup_seed137,T6,M2_hybrid,137,0.6916666666666667,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:05.807545+00:00
c_unsup_seed137,T6,M3_iforest,137,0.3946428571428572,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:05.870453+00:00
c_unsup_seed137,T6,M4_lof,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:06.037150+00:00
c_unsup_seed137,T6,M5_ocsvm,137,0.8875,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:06.099139+00:00
c_unsup_seed137,T6,M6_linearae,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:06.161411+00:00
c_unsup_seed137,T6,M7_zscore,137,1.0,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:06.223233+00:00
c_unsup_seed137,T6,M8_graphif,137,0.3946428571428572,0.4,1.0,0.6,1.0,0.4,48,4,10,,2026-05-28T19:08:06.283023+00:00
c_unsup_seed137,T7,M1_rule,137,1.0,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.454389+00:00
c_unsup_seed137,T7,M2_hybrid,137,0.3666666666666667,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.463244+00:00
c_unsup_seed137,T7,M3_iforest,137,0.75,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.473864+00:00
c_unsup_seed137,T7,M4_lof,137,1.0,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.586473+00:00
c_unsup_seed137,T7,M5_ocsvm,137,0.75,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.596543+00:00
c_unsup_seed137,T7,M6_linearae,137,0.8333333333333333,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.605503+00:00
c_unsup_seed137,T7,M7_zscore,137,1.0,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.614276+00:00
c_unsup_seed137,T7,M8_graphif,137,0.75,0.2,1.0,0.8,1.0,0.2,48,2,10,,2026-05-28T19:08:06.622504+00:00
c_unsup_seed2024,T1,M1_rule,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:06.739103+00:00
c_unsup_seed2024,T1,M2_hybrid,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:06.799237+00:00
c_unsup_seed2024,T1,M3_iforest,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:06.861222+00:00
c_unsup_seed2024,T1,M4_lof,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:07.026437+00:00
c_unsup_seed2024,T1,M5_ocsvm,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:07.087489+00:00
c_unsup_seed2024,T1,M6_linearae,2024,0.8541666666666666,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:07.147598+00:00
c_unsup_seed2024,T1,M7_zscore,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:07.208504+00:00
c_unsup_seed2024,T1,M8_graphif,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:07.266806+00:00
c_unsup_seed2024,T2,M1_rule,2024,0.8178571428571428,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.436861+00:00
c_unsup_seed2024,T2,M2_hybrid,2024,0.7345238095238095,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.442472+00:00
c_unsup_seed2024,T2,M3_iforest,2024,0.7345238095238095,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.448753+00:00
c_unsup_seed2024,T2,M4_lof,2024,0.9484126984126984,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.555738+00:00
c_unsup_seed2024,T2,M5_ocsvm,2024,0.9484126984126984,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.562574+00:00
c_unsup_seed2024,T2,M6_linearae,2024,0.9484126984126984,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.567831+00:00
c_unsup_seed2024,T2,M7_zscore,2024,0.9761904761904762,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.573640+00:00
c_unsup_seed2024,T2,M8_graphif,2024,0.7345238095238095,0.8571428571428571,1.0,0.1428571428571429,0.8178571428571428,0.8571428571428571,7,6,20,,2026-05-28T19:08:07.578229+00:00
c_unsup_seed2024,T3,M1_rule,2024,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.692947+00:00
c_unsup_seed2024,T3,M2_hybrid,2024,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.705716+00:00
c_unsup_seed2024,T3,M3_iforest,2024,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.718153+00:00
c_unsup_seed2024,T3,M4_lof,2024,0.22222222222222224,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.835604+00:00
c_unsup_seed2024,T3,M5_ocsvm,2024,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.847311+00:00
c_unsup_seed2024,T3,M6_linearae,2024,0.4233716475095785,0.13333333333333333,0.6666666666666666,0.8666666666666667,1.0,0.2,35,3,15,,2026-05-28T19:08:07.858147+00:00
c_unsup_seed2024,T3,M7_zscore,2024,0.5,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.868226+00:00
c_unsup_seed2024,T3,M8_graphif,2024,1.0,0.2,1.0,0.8,1.0,0.2,35,3,15,,2026-05-28T19:08:07.878869+00:00
c_unsup_seed2024,T4,M1_rule,2024,0.9664242620124972,0.7,1.0,0.30000000000000004,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:07.996674+00:00
c_unsup_seed2024,T4,M2_hybrid,2024,0.71785278317596,0.4,0.5714285714285714,0.6,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.019973+00:00
c_unsup_seed2024,T4,M3_iforest,2024,0.7303901765775308,0.45,0.6428571428571429,0.55,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.043459+00:00
c_unsup_seed2024,T4,M4_lof,2024,1.0,0.7,1.0,0.30000000000000004,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.172812+00:00
c_unsup_seed2024,T4,M5_ocsvm,2024,1.0,0.7,1.0,0.30000000000000004,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.195670+00:00
c_unsup_seed2024,T4,M6_linearae,2024,0.8741071428571429,0.65,0.9285714285714286,0.35,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.218149+00:00
c_unsup_seed2024,T4,M7_zscore,2024,0.7662179154099136,0.45,0.6428571428571429,0.55,0.9664242620124972,0.7,47,14,20,,2026-05-28T19:08:08.240480+00:00
c_unsup_seed2024,T5,M1_rule,2024,0.7520890834339601,0.52,0.7647058823529411,0.48,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.262071+00:00
c_unsup_seed2024,T5,M2_hybrid,2024,0.6974361946471446,0.52,0.7647058823529411,0.48,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.274123+00:00
c_unsup_seed2024,T5,M3_iforest,2024,0.8211159927104199,0.6,0.8823529411764706,0.4,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.287078+00:00
c_unsup_seed2024,T5,M4_lof,2024,0.8428775698882711,0.64,0.9411764705882353,0.36,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.401885+00:00
c_unsup_seed2024,T5,M5_ocsvm,2024,0.8070043341143086,0.6,0.8823529411764706,0.4,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.414682+00:00
c_unsup_seed2024,T5,M6_linearae,2024,0.6567424774856174,0.48,0.7058823529411765,0.52,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.426539+00:00
c_unsup_seed2024,T5,M7_zscore,2024,0.4726927982595564,0.4,0.5882352941176471,0.6,0.7520890834339601,0.52,48,17,25,,2026-05-28T19:08:08.437967+00:00
c_unsup_seed2024,T6,M1_rule,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.449008+00:00
c_unsup_seed2024,T6,M2_hybrid,2024,0.8875,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.512887+00:00
c_unsup_seed2024,T6,M3_iforest,2024,0.7333333333333333,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.579353+00:00
c_unsup_seed2024,T6,M4_lof,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.765909+00:00
c_unsup_seed2024,T6,M5_ocsvm,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.830474+00:00
c_unsup_seed2024,T6,M6_linearae,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.894541+00:00
c_unsup_seed2024,T6,M7_zscore,2024,1.0,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:08.958373+00:00
c_unsup_seed2024,T6,M8_graphif,2024,0.7333333333333333,0.4,1.0,0.6,1.0,0.4,47,4,10,,2026-05-28T19:08:09.021213+00:00
c_unsup_seed2024,T7,M1_rule,2024,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.192562+00:00
c_unsup_seed2024,T7,M2_hybrid,2024,0.29166666666666663,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.201321+00:00
c_unsup_seed2024,T7,M3_iforest,2024,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.212345+00:00
c_unsup_seed2024,T7,M4_lof,2024,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.324700+00:00
c_unsup_seed2024,T7,M5_ocsvm,2024,0.75,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.334261+00:00
c_unsup_seed2024,T7,M6_linearae,2024,0.7,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.343180+00:00
c_unsup_seed2024,T7,M7_zscore,2024,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.351271+00:00
c_unsup_seed2024,T7,M8_graphif,2024,1.0,0.2,1.0,0.8,1.0,0.2,47,2,10,,2026-05-28T19:08:09.359739+00:00
